date,death,state,is_predict
11/11/2021,73949.46273,FL,Predicted
12/11/2021,74114.50093,FL,Predicted
13/11/2021,74279.53913,FL,Predicted
14/11/2021,74444.57734,FL,Predicted
15/11/2021,74609.61554,FL,Predicted
16/11/2021,74774.65375,FL,Predicted
17/11/2021,74939.69195,FL,Predicted
18/11/2021,75104.73016,FL,Predicted
19/11/2021,75269.76836,FL,Predicted
20/11/2021,75434.80657,FL,Predicted
21/11/2021,75599.84477,FL,Predicted
22/11/2021,75764.88298,FL,Predicted
23/11/2021,75929.92118,FL,Predicted
24/11/2021,76094.95939,FL,Predicted
25/11/2021,76259.99759,FL,Predicted
26/11/2021,76425.0358,FL,Predicted
27/11/2021,76590.074,FL,Predicted
28/11/2021,76755.11221,FL,Predicted
29/11/2021,76920.15041,FL,Predicted
30/11/2021,77085.18862,FL,Predicted
1/12/2021,77250.22682,FL,Predicted
2/12/2021,77415.26502,FL,Predicted
3/12/2021,77580.30323,FL,Predicted
4/12/2021,77745.34143,FL,Predicted
5/12/2021,77910.37964,FL,Predicted
6/12/2021,78075.41784,FL,Predicted
7/12/2021,78240.45605,FL,Predicted
8/12/2021,78405.49425,FL,Predicted
9/12/2021,78570.53246,FL,Predicted
10/12/2021,78735.57066,FL,Predicted
11/12/2021,78900.60887,FL,Predicted
12/12/2021,79065.64707,FL,Predicted
13/12/2021,79230.68528,FL,Predicted
14/12/2021,79395.72348,FL,Predicted
15/12/2021,79560.76169,FL,Predicted
16/12/2021,79725.79989,FL,Predicted
17/12/2021,79890.8381,FL,Predicted
18/12/2021,80055.8763,FL,Predicted
19/12/2021,80220.9145,FL,Predicted
20/12/2021,80385.95271,FL,Predicted
21/12/2021,80550.99091,FL,Predicted
22/12/2021,80716.02912,FL,Predicted
23/12/2021,80881.06732,FL,Predicted
24/12/2021,81046.10553,FL,Predicted
25/12/2021,81211.14373,FL,Predicted
26/12/2021,81376.18194,FL,Predicted
27/12/2021,81541.22014,FL,Predicted
28/12/2021,81706.25835,FL,Predicted
29/12/2021,81871.29655,FL,Predicted
30/12/2021,82036.33476,FL,Predicted
31/12/2021,82201.37296,FL,Predicted
4/3/2020,0,GA,Historical
5/3/2020,0,GA,Historical
6/3/2020,0,GA,Historical
7/3/2020,0,GA,Historical
8/3/2020,0,GA,Historical
9/3/2020,0,GA,Historical
10/3/2020,0,GA,Historical
11/3/2020,0,GA,Historical
12/3/2020,0,GA,Historical
13/3/2020,1,GA,Historical
14/3/2020,1,GA,Historical
15/3/2020,1,GA,Historical
16/3/2020,1,GA,Historical
17/3/2020,1,GA,Historical
18/3/2020,1,GA,Historical
19/3/2020,10,GA,Historical
20/3/2020,13,GA,Historical
21/3/2020,14,GA,Historical
22/3/2020,23,GA,Historical
23/3/2020,25,GA,Historical
24/3/2020,32,GA,Historical
25/3/2020,40,GA,Historical
26/3/2020,48,GA,Historical
27/3/2020,64,GA,Historical
28/3/2020,69,GA,Historical
29/3/2020,80,GA,Historical
30/3/2020,87,GA,Historical
31/3/2020,111,GA,Historical
1/4/2020,139,GA,Historical
2/4/2020,163,GA,Historical
3/4/2020,184,GA,Historical
4/4/2020,201,GA,Historical
5/4/2020,211,GA,Historical
6/4/2020,229,GA,Historical
7/4/2020,329,GA,Historical
8/4/2020,362,GA,Historical
9/4/2020,379,GA,Historical
10/4/2020,416,GA,Historical
11/4/2020,428,GA,Historical
12/4/2020,433,GA,Historical
13/4/2020,464,GA,Historical
14/4/2020,501,GA,Historical
15/4/2020,552,GA,Historical
16/4/2020,587,GA,Historical
17/4/2020,650,GA,Historical
18/4/2020,673,GA,Historical
19/4/2020,687,GA,Historical
20/4/2020,733,GA,Historical
21/4/2020,799,GA,Historical
22/4/2020,836,GA,Historical
23/4/2020,872,GA,Historical
24/4/2020,892,GA,Historical
25/4/2020,904,GA,Historical
26/4/2020,912,GA,Historical
27/4/2020,971,GA,Historical
28/4/2020,1026,GA,Historical
29/4/2020,1093,GA,Historical
30/4/2020,1120,GA,Historical
1/5/2020,1154,GA,Historical
2/5/2020,1174,GA,Historical
3/5/2020,1177,GA,Historical
4/5/2020,1222,GA,Historical
5/5/2020,1288,GA,Historical
6/5/2020,1311,GA,Historical
7/5/2020,1336,GA,Historical
8/5/2020,1377,GA,Historical
9/5/2020,1400,GA,Historical
10/5/2020,1405,GA,Historical
11/5/2020,1441,GA,Historical
12/5/2020,1461,GA,Historical
13/5/2020,1505,GA,Historical
14/5/2020,1527,GA,Historical
15/5/2020,1557,GA,Historical
16/5/2020,1592,GA,Historical
17/5/2020,1606,GA,Historical
18/5/2020,1642,GA,Historical
19/5/2020,1664,GA,Historical
20/5/2020,1687,GA,Historical
21/5/2020,1754,GA,Historical
22/5/2020,1785,GA,Historical
23/5/2020,1811,GA,Historical
24/5/2020,1824,GA,Historical
25/5/2020,1830,GA,Historical
26/5/2020,1871,GA,Historical
27/5/2020,1907,GA,Historical
28/5/2020,1962,GA,Historical
29/5/2020,1974,GA,Historical
30/5/2020,2003,GA,Historical
31/5/2020,2042,GA,Historical
1/6/2020,2074,GA,Historical
2/6/2020,2102,GA,Historical
3/6/2020,2123,GA,Historical
4/6/2020,2147,GA,Historical
5/6/2020,2174,GA,Historical
6/6/2020,2174,GA,Historical
7/6/2020,2180,GA,Historical
8/6/2020,2208,GA,Historical
9/6/2020,2285,GA,Historical
10/6/2020,2329,GA,Historical
11/6/2020,2375,GA,Historical
12/6/2020,2418,GA,Historical
13/6/2020,2446,GA,Historical
14/6/2020,2451,GA,Historical
15/6/2020,2494,GA,Historical
16/6/2020,2529,GA,Historical
17/6/2020,2575,GA,Historical
18/6/2020,2605,GA,Historical
19/6/2020,2636,GA,Historical
20/6/2020,2642,GA,Historical
21/6/2020,2643,GA,Historical
22/6/2020,2648,GA,Historical
23/6/2020,2688,GA,Historical
24/6/2020,2698,GA,Historical
25/6/2020,2745,GA,Historical
26/6/2020,2770,GA,Historical
27/6/2020,2776,GA,Historical
28/6/2020,2778,GA,Historical
29/6/2020,2784,GA,Historical
30/6/2020,2805,GA,Historical
1/7/2020,2827,GA,Historical
2/7/2020,2849,GA,Historical
3/7/2020,2856,GA,Historical
4/7/2020,2857,GA,Historical
5/7/2020,2860,GA,Historical
6/7/2020,2878,GA,Historical
7/7/2020,2899,GA,Historical
8/7/2020,2922,GA,Historical
9/7/2020,2930,GA,Historical
10/7/2020,2965,GA,Historical
11/7/2020,2996,GA,Historical
12/7/2020,3001,GA,Historical
13/7/2020,3026,GA,Historical
14/7/2020,3054,GA,Historical
15/7/2020,3091,GA,Historical
16/7/2020,3104,GA,Historical
17/7/2020,3132,GA,Historical
18/7/2020,3168,GA,Historical
19/7/2020,3173,GA,Historical
20/7/2020,3176,GA,Historical
21/7/2020,3254,GA,Historical
22/7/2020,3335,GA,Historical
23/7/2020,3360,GA,Historical
24/7/2020,3442,GA,Historical
25/7/2020,3495,GA,Historical
26/7/2020,3498,GA,Historical
27/7/2020,3509,GA,Historical
28/7/2020,3563,GA,Historical
29/7/2020,3642,GA,Historical
30/7/2020,3671,GA,Historical
31/7/2020,3752,GA,Historical
1/8/2020,3825,GA,Historical
2/8/2020,3840,GA,Historical
3/8/2020,3842,GA,Historical
4/8/2020,3921,GA,Historical
5/8/2020,3984,GA,Historical
6/8/2020,4026,GA,Historical
7/8/2020,4117,GA,Historical
8/8/2020,4186,GA,Historical
9/8/2020,4199,GA,Historical
10/8/2020,4229,GA,Historical
11/8/2020,4351,GA,Historical
12/8/2020,4456,GA,Historical
13/8/2020,4538,GA,Historical
14/8/2020,4573,GA,Historical
15/8/2020,4669,GA,Historical
16/8/2020,4702,GA,Historical
17/8/2020,4727,GA,Historical
18/8/2020,4794,GA,Historical
19/8/2020,4849,GA,Historical
20/8/2020,4904,GA,Historical
21/8/2020,4998,GA,Historical
22/8/2020,5092,GA,Historical
23/8/2020,5132,GA,Historical
24/8/2020,5156,GA,Historical
25/8/2020,5262,GA,Historical
26/8/2020,5311,GA,Historical
27/8/2020,5393,GA,Historical
28/8/2020,5471,GA,Historical
29/8/2020,5576,GA,Historical
30/8/2020,5604,GA,Historical
31/8/2020,5632,GA,Historical
1/9/2020,5733,GA,Historical
2/9/2020,5795,GA,Historical
3/9/2020,5868,GA,Historical
4/9/2020,5931,GA,Historical
5/9/2020,5977,GA,Historical
6/9/2020,6037,GA,Historical
7/9/2020,6044,GA,Historical
8/9/2020,6070,GA,Historical
9/9/2020,6128,GA,Historical
10/9/2020,6204,GA,Historical
11/9/2020,6246,GA,Historical
12/9/2020,6287,GA,Historical
13/9/2020,6333,GA,Historical
14/9/2020,6353,GA,Historical
15/9/2020,6398,GA,Historical
16/9/2020,6419,GA,Historical
17/9/2020,6474,GA,Historical
18/9/2020,6537,GA,Historical
19/9/2020,6599,GA,Historical
20/9/2020,6602,GA,Historical
21/9/2020,6604,GA,Historical
22/9/2020,6677,GA,Historical
23/9/2020,6773,GA,Historical
24/9/2020,6822,GA,Historical
25/9/2020,6874,GA,Historical
26/9/2020,6914,GA,Historical
27/9/2020,6946,GA,Historical
28/9/2020,6961,GA,Historical
29/9/2020,6994,GA,Historical
30/9/2020,7021,GA,Historical
1/10/2020,7063,GA,Historical
2/10/2020,7106,GA,Historical
3/10/2020,7134,GA,Historical
4/10/2020,7162,GA,Historical
5/10/2020,7192,GA,Historical
6/10/2020,7229,GA,Historical
7/10/2020,7259,GA,Historical
8/10/2020,7294,GA,Historical
9/10/2020,7348,GA,Historical
10/10/2020,7393,GA,Historical
11/10/2020,7416,GA,Historical
12/10/2020,7429,GA,Historical
13/10/2020,7454,GA,Historical
14/10/2020,7470,GA,Historical
15/10/2020,7492,GA,Historical
16/10/2020,7556,GA,Historical
17/10/2020,7607,GA,Historical
18/10/2020,7638,GA,Historical
19/10/2020,7657,GA,Historical
20/10/2020,7674,GA,Historical
21/10/2020,7704,GA,Historical
22/10/2020,7729,GA,Historical
23/10/2020,7766,GA,Historical
24/10/2020,7808,GA,Historical
25/10/2020,7809,GA,Historical
26/10/2020,7827,GA,Historical
27/10/2020,7844,GA,Historical
28/10/2020,7876,GA,Historical
29/10/2020,7923,GA,Historical
30/10/2020,7955,GA,Historical
31/10/2020,7979,GA,Historical
1/11/2020,7981,GA,Historical
2/11/2020,7999,GA,Historical
3/11/2020,8479,GA,Historical
4/11/2020,8522,GA,Historical
5/11/2020,8578,GA,Historical
6/11/2020,8608,GA,Historical
7/11/2020,8647,GA,Historical
8/11/2020,8648,GA,Historical
9/11/2020,8677,GA,Historical
10/11/2020,8730,GA,Historical
11/11/2020,8806,GA,Historical
12/11/2020,8881,GA,Historical
13/11/2020,8905,GA,Historical
14/11/2020,8956,GA,Historical
15/11/2020,8957,GA,Historical
16/11/2020,8967,GA,Historical
17/11/2020,9008,GA,Historical
18/11/2020,9065,GA,Historical
19/11/2020,9102,GA,Historical
20/11/2020,9142,GA,Historical
21/11/2020,9179,GA,Historical
22/11/2020,9198,GA,Historical
23/11/2020,9215,GA,Historical
24/11/2020,9221,GA,Historical
25/11/2020,9297,GA,Historical
26/11/2020,9336,GA,Historical
27/11/2020,9380,GA,Historical
28/11/2020,9424,GA,Historical
29/11/2020,9442,GA,Historical
30/11/2020,9452,GA,Historical
1/12/2020,9515,GA,Historical
2/12/2020,9567,GA,Historical
3/12/2020,9648,GA,Historical
4/12/2020,9725,GA,Historical
5/12/2020,9793,GA,Historical
6/12/2020,9806,GA,Historical
7/12/2020,9851,GA,Historical
8/12/2020,9873,GA,Historical
9/12/2020,9921,GA,Historical
10/12/2020,9975,GA,Historical
11/12/2020,10031,GA,Historical
12/12/2020,10075,GA,Historical
13/12/2020,10076,GA,Historical
14/12/2020,10104,GA,Historical
15/12/2020,10160,GA,Historical
16/12/2020,10228,GA,Historical
17/12/2020,10294,GA,Historical
18/12/2020,10332,GA,Historical
19/12/2020,10381,GA,Historical
20/12/2020,10383,GA,Historical
21/12/2020,10399,GA,Historical
22/12/2020,10463,GA,Historical
23/12/2020,10519,GA,Historical
24/12/2020,10582,GA,Historical
25/12/2020,10631,GA,Historical
26/12/2020,10685,GA,Historical
27/12/2020,10689,GA,Historical
28/12/2020,10696,GA,Historical
29/12/2020,10779,GA,Historical
30/12/2020,10846,GA,Historical
31/12/2020,10934,GA,Historical
1/1/2021,10958,GA,Historical
2/1/2021,10960,GA,Historical
3/1/2021,10964,GA,Historical
4/1/2021,10971,GA,Historical
5/1/2021,11072,GA,Historical
6/1/2021,11165,GA,Historical
7/1/2021,11230,GA,Historical
8/1/2021,11314,GA,Historical
9/1/2021,11457,GA,Historical
10/1/2021,11458,GA,Historical
11/1/2021,11475,GA,Historical
12/1/2021,11662,GA,Historical
13/1/2021,11803,GA,Historical
14/1/2021,11975,GA,Historical
15/1/2021,12138,GA,Historical
16/1/2021,12291,GA,Historical
17/1/2021,12296,GA,Historical
18/1/2021,12360,GA,Historical
19/1/2021,12582,GA,Historical
20/1/2021,12778,GA,Historical
21/1/2021,12889,GA,Historical
22/1/2021,13060,GA,Historical
23/1/2021,13246,GA,Historical
24/1/2021,13250,GA,Historical
25/1/2021,13303,GA,Historical
26/1/2021,13482,GA,Historical
27/1/2021,13643,GA,Historical
28/1/2021,13827,GA,Historical
29/1/2021,13986,GA,Historical
30/1/2021,14196,GA,Historical
31/1/2021,14198,GA,Historical
1/2/2021,14242,GA,Historical
2/2/2021,14450,GA,Historical
3/2/2021,14587,GA,Historical
4/2/2021,14756,GA,Historical
5/2/2021,14858,GA,Historical
6/2/2021,15090,GA,Historical
7/2/2021,15092,GA,Historical
8/2/2021,15130,GA,Historical
9/2/2021,15258.53167,GA,Predicted
10/2/2021,15403.41282,GA,Predicted
11/2/2021,15535.8273,GA,Predicted
12/2/2021,15654.53573,GA,Predicted
13/2/2021,15766.45153,GA,Predicted
14/2/2021,15877.04741,GA,Predicted
15/2/2021,15988.50944,GA,Predicted
16/2/2021,16100.97375,GA,Predicted
17/2/2021,16213.94715,GA,Predicted
18/2/2021,16327.02626,GA,Predicted
19/2/2021,16440.04549,GA,Predicted
20/2/2021,16552.99151,GA,Predicted
21/2/2021,16665.89941,GA,Predicted
22/2/2021,16778.7989,GA,Predicted
23/2/2021,16891.70251,GA,Predicted
24/2/2021,17004.61146,GA,Predicted
25/2/2021,17117.52326,GA,Predicted
26/2/2021,17230.43573,GA,Predicted
27/2/2021,17343.34791,GA,Predicted
28/2/2021,17456.25971,GA,Predicted
1/3/2021,17569.17129,GA,Predicted
2/3/2021,17682.08282,GA,Predicted
3/3/2021,17794.99437,GA,Predicted
4/3/2021,17907.90595,GA,Predicted
5/3/2021,18020.81754,GA,Predicted
6/3/2021,18133.72914,GA,Predicted
7/3/2021,18246.64074,GA,Predicted
8/3/2021,18359.55233,GA,Predicted
9/3/2021,18472.46393,GA,Predicted
10/3/2021,18585.37552,GA,Predicted
11/3/2021,18698.28711,GA,Predicted
12/3/2021,18811.19871,GA,Predicted
13/3/2021,18924.1103,GA,Predicted
14/3/2021,19037.02189,GA,Predicted
15/3/2021,19149.93349,GA,Predicted
16/3/2021,19262.84508,GA,Predicted
17/3/2021,19375.75667,GA,Predicted
18/3/2021,19488.66827,GA,Predicted
19/3/2021,19601.57986,GA,Predicted
20/3/2021,19714.49145,GA,Predicted
21/3/2021,19827.40305,GA,Predicted
22/3/2021,19940.31464,GA,Predicted
23/3/2021,20053.22624,GA,Predicted
24/3/2021,20166.13783,GA,Predicted
25/3/2021,20279.04942,GA,Predicted
26/3/2021,20391.96102,GA,Predicted
27/3/2021,20504.87261,GA,Predicted
28/3/2021,20617.7842,GA,Predicted
29/3/2021,20730.6958,GA,Predicted
30/3/2021,20843.60739,GA,Predicted
31/3/2021,20956.51898,GA,Predicted
1/4/2021,21069.43058,GA,Predicted
2/4/2021,21182.34217,GA,Predicted
3/4/2021,21295.25376,GA,Predicted
4/4/2021,21408.16536,GA,Predicted
5/4/2021,21521.07695,GA,Predicted
6/4/2021,21633.98854,GA,Predicted
7/4/2021,21746.90014,GA,Predicted
8/4/2021,21859.81173,GA,Predicted
9/4/2021,21972.72333,GA,Predicted
10/4/2021,22085.63492,GA,Predicted
11/4/2021,22198.54651,GA,Predicted
12/4/2021,22311.45811,GA,Predicted
13/4/2021,22424.3697,GA,Predicted
14/4/2021,22537.28129,GA,Predicted
15/4/2021,22650.19289,GA,Predicted
16/4/2021,22763.10448,GA,Predicted
17/4/2021,22876.01607,GA,Predicted
18/4/2021,22988.92767,GA,Predicted
19/4/2021,23101.83926,GA,Predicted
20/4/2021,23214.75085,GA,Predicted
21/4/2021,23327.66245,GA,Predicted
22/4/2021,23440.57404,GA,Predicted
23/4/2021,23553.48564,GA,Predicted
24/4/2021,23666.39723,GA,Predicted
25/4/2021,23779.30882,GA,Predicted
26/4/2021,23892.22042,GA,Predicted
27/4/2021,24005.13201,GA,Predicted
28/4/2021,24118.0436,GA,Predicted
29/4/2021,24230.9552,GA,Predicted
30/4/2021,24343.86679,GA,Predicted
1/5/2021,24456.77838,GA,Predicted
2/5/2021,24569.68998,GA,Predicted
3/5/2021,24682.60157,GA,Predicted
4/5/2021,24795.51316,GA,Predicted
5/5/2021,24908.42476,GA,Predicted
6/5/2021,25021.33635,GA,Predicted
7/5/2021,25134.24795,GA,Predicted
8/5/2021,25247.15954,GA,Predicted
9/5/2021,25360.07113,GA,Predicted
10/5/2021,25472.98273,GA,Predicted
11/5/2021,25585.89432,GA,Predicted
12/5/2021,25698.80591,GA,Predicted
13/5/2021,25811.71751,GA,Predicted
14/5/2021,25924.6291,GA,Predicted
15/5/2021,26037.54069,GA,Predicted
16/5/2021,26150.45229,GA,Predicted
17/5/2021,26263.36388,GA,Predicted
18/5/2021,26376.27547,GA,Predicted
19/5/2021,26489.18707,GA,Predicted
20/5/2021,26602.09866,GA,Predicted
21/5/2021,26715.01025,GA,Predicted
22/5/2021,26827.92185,GA,Predicted
23/5/2021,26940.83344,GA,Predicted
24/5/2021,27053.74504,GA,Predicted
25/5/2021,27166.65663,GA,Predicted
26/5/2021,27279.56822,GA,Predicted
27/5/2021,27392.47982,GA,Predicted
28/5/2021,27505.39141,GA,Predicted
29/5/2021,27618.303,GA,Predicted
30/5/2021,27731.2146,GA,Predicted
31/5/2021,27844.12619,GA,Predicted
1/6/2021,27957.03778,GA,Predicted
2/6/2021,28069.94938,GA,Predicted
3/6/2021,28182.86097,GA,Predicted
4/6/2021,28295.77256,GA,Predicted
5/6/2021,28408.68416,GA,Predicted
6/6/2021,28521.59575,GA,Predicted
7/6/2021,28634.50735,GA,Predicted
8/6/2021,28747.41894,GA,Predicted
9/6/2021,28860.33053,GA,Predicted
10/6/2021,28973.24213,GA,Predicted
11/6/2021,29086.15372,GA,Predicted
12/6/2021,29199.06531,GA,Predicted
13/6/2021,29311.97691,GA,Predicted
14/6/2021,29424.8885,GA,Predicted
15/6/2021,29537.80009,GA,Predicted
16/6/2021,29650.71169,GA,Predicted
17/6/2021,29763.62328,GA,Predicted
18/6/2021,29876.53487,GA,Predicted
19/6/2021,29989.44647,GA,Predicted
20/6/2021,30102.35806,GA,Predicted
21/6/2021,30215.26966,GA,Predicted
22/6/2021,30328.18125,GA,Predicted
23/6/2021,30441.09284,GA,Predicted
24/6/2021,30554.00444,GA,Predicted
25/6/2021,30666.91603,GA,Predicted
26/6/2021,30779.82762,GA,Predicted
27/6/2021,30892.73922,GA,Predicted
28/6/2021,31005.65081,GA,Predicted
29/6/2021,31118.5624,GA,Predicted
30/6/2021,31231.474,GA,Predicted
1/7/2021,31344.38559,GA,Predicted
2/7/2021,31457.29718,GA,Predicted
3/7/2021,31570.20878,GA,Predicted
4/7/2021,31683.12037,GA,Predicted
5/7/2021,31796.03197,GA,Predicted
6/7/2021,31908.94356,GA,Predicted
7/7/2021,32021.85515,GA,Predicted
8/7/2021,32134.76675,GA,Predicted
9/7/2021,32247.67834,GA,Predicted
