"date","state","death","deathIncrease","hospitalizedIncrease","inIcuCurrently","positive","positiveIncrease","totalTestResults","totalTestResultsIncrease","totalTestsViral","totalTestsViralIncrease","recovered","State","Income per capital","Democratic advantage","POP_DENS","POP","Year","Month","Temp","Stay at Home Order","Mandatory Quarantine for Travelers","Face Covering Requirement"
2020-06-08,"WY",17,0,1,NA,960,13,31815,607,31815,607,773,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-09,"WY",17,0,0,NA,970,10,32486,671,32486,671,789,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-10,"WY",18,1,1,NA,980,10,33173,687,33173,687,804,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-11,"WY",18,0,0,NA,1009,29,33954,781,33954,781,814,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-12,"WY",18,0,0,NA,1027,18,34650,696,34650,696,814,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-13,"WY",18,0,1,NA,1050,23,34815,165,34815,165,833,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-14,"WY",18,0,0,NA,1060,10,34942,127,34942,127,834,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-15,"WY",18,0,0,NA,1079,19,35844,902,35844,902,834,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-16,"WY",18,0,3,NA,1089,10,36631,787,36631,787,852,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-17,"WY",18,0,1,NA,1114,25,37477,846,37477,846,862,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-18,"WY",18,0,0,NA,1144,30,38608,1131,38608,1131,870,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-19,"WY",20,2,1,NA,1173,29,39359,751,39359,751,889,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-20,"WY",20,0,0,NA,1179,6,39549,190,39549,190,896,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-21,"WY",20,0,2,NA,1197,18,39699,150,39699,150,909,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-22,"WY",20,0,5,NA,1230,33,41249,1550,41249,1550,931,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-23,"WY",20,0,4,NA,1254,24,42389,1140,42389,1140,953,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-24,"WY",20,0,0,NA,1282,28,43656,1267,43656,1267,966,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-25,"WY",20,0,2,NA,1326,44,44983,1327,44983,1327,996,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-06-26,"WY",20,0,1,NA,1368,42,46233,1250,46233,1250,1033,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-06-27,"WY",20,0,-1,NA,1392,24,46477,244,46477,244,1054,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-06-28,"WY",20,0,1,NA,1417,25,46686,209,46686,209,1057,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-06-29,"WY",20,0,0,NA,1450,33,48667,1981,48667,1981,1070,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-06-30,"WY",20,0,5,NA,1487,37,50287,1620,50287,1620,1097,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-01,"WY",20,0,0,NA,1514,27,51517,1230,51517,1230,1119,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-02,"WY",20,0,2,NA,1550,36,52893,1376,52893,1376,1139,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-03,"WY",20,0,0,NA,1582,32,53412,519,53412,519,1154,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-04,"WY",20,0,0,NA,1606,24,53628,216,53628,216,1169,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-05,"WY",20,0,0,NA,1634,28,53867,239,53867,239,1172,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-06,"WY",20,0,0,NA,1675,41,55330,1463,55330,1463,1172,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-07,"WY",20,0,0,NA,1711,36,56636,1306,56636,1306,1274,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-08,"WY",21,1,1,NA,1740,29,57707,1071,57707,1071,1291,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-09,"WY",21,0,1,NA,1774,34,58874,1167,58874,1167,1313,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-10,"WY",21,0,0,NA,1790,16,59800,926,59800,926,1327,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-11,"WY",21,0,2,NA,1839,49,60004,204,60004,204,1361,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-12,"WY",21,0,1,NA,1862,23,60211,207,60211,207,1372,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-13,"WY",21,0,0,NA,1904,42,62440,2229,62440,2229,1372,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-14,"WY",22,1,4,NA,1951,47,64044,1604,64044,1604,1462,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-15,"WY",22,0,3,NA,1985,34,65283,1239,65283,1239,1506,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-16,"WY",24,2,0,NA,2026,41,66421,1138,66421,1138,1540,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-17,"WY",24,0,9,NA,2069,43,67508,1087,67508,1087,1590,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-18,"WY",24,0,2,NA,2108,39,67836,328,67836,328,1611,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-19,"WY",24,0,1,NA,2126,18,68082,246,68082,246,1615,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-20,"WY",24,0,1,NA,2187,61,70337,2255,70337,2255,1652,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-21,"WY",25,1,2,NA,2238,51,71829,1492,71829,1492,1694,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-22,"WY",25,0,6,NA,2288,50,73096,1267,73096,1267,1745,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-23,"WY",25,0,1,NA,2347,59,74064,968,74064,968,1794,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-24,"WY",25,0,2,NA,2405,58,74829,765,74829,765,1857,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-25,"WY",25,0,3,NA,2446,41,75014,185,75014,185,1866,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-26,"WY",25,0,0,NA,2475,29,75273,259,75273,259,1883,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-27,"WY",25,0,0,NA,2520,45,77497,2224,77497,2224,1915,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-28,"WY",26,1,4,NA,2589,69,78653,1156,78653,1156,1970,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-29,"WY",26,0,3,NA,2628,39,79738,1085,79738,1085,2022,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-30,"WY",26,0,1,NA,2686,58,80776,1038,80776,1038,2065,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-07-31,"WY",26,0,0,NA,2726,40,81667,891,81667,891,2123,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,7,65.96,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-01,"WY",26,0,1,NA,2769,43,81887,220,81887,220,2153,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-02,"WY",26,0,0,NA,2808,39,82108,221,82108,221,2173,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-03,"WY",27,1,0,NA,2848,40,83947,1839,83947,1839,2214,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-04,"WY",27,0,2,NA,2884,36,85351,1404,85351,1404,2284,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-05,"WY",27,0,0,NA,2923,39,86507,1156,86507,1156,2323,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-06,"WY",27,0,2,NA,2958,35,87695,1188,87695,1188,2366,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-07,"WY",28,1,5,NA,3000,42,88959,1264,88959,1264,2420,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-08,"WY",28,0,1,NA,3013,13,89414,455,89414,455,2462,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-09,"WY",28,0,0,NA,3050,37,89798,384,89798,384,2465,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-10,"WY",28,0,2,NA,3042,-8,92101,2303,92101,2303,2483,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-11,"WY",29,1,4,NA,3073,31,95475,3374,95475,3374,2541,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-12,"WY",29,0,4,NA,3086,13,98508,3033,98508,3033,2577,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-13,"WY",30,1,2,NA,3119,33,101265,2757,101265,2757,2601,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-14,"WY",30,0,2,NA,3183,64,102852,1587,102852,1587,2641,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-15,"WY",30,0,0,NA,3227,44,103253,401,103253,401,2659,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-16,"WY",30,0,0,NA,3286,59,103592,339,103592,339,2668,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-17,"WY",33,3,4,NA,3331,45,105819,2227,105819,2227,2699,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-18,"WY",34,1,-2,NA,3363,32,107397,1578,107397,1578,2759,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-19,"WY",34,0,4,NA,3430,67,108805,1408,108805,1408,2786,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-20,"WY",34,0,5,NA,3468,38,110081,1276,110081,1276,2832,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-21,"WY",37,3,1,NA,3524,56,110930,849,110930,849,2864,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-22,"WY",37,0,0,NA,3543,19,111180,250,111180,250,2879,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-23,"WY",37,0,4,NA,3579,36,111438,258,111438,258,2896,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-24,"WY",37,0,4,NA,3603,24,113089,1651,113089,1651,2927,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-25,"WY",37,0,2,NA,3634,31,114568,1479,114568,1479,2965,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-26,"WY",37,0,0,NA,3684,50,115848,1280,115848,1280,3028,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-27,"WY",37,0,2,NA,3722,38,117110,1262,117110,1262,3060,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-28,"WY",37,0,0,NA,3763,41,118487,1377,118487,1377,3086,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-29,"WY",37,0,0,NA,3784,21,118754,267,118754,267,3116,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-30,"WY",37,0,0,NA,3820,36,118994,240,118994,240,3136,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-08-31,"WY",37,0,0,NA,3842,22,120697,1703,120697,1703,3181,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,8,67.22,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-01,"WY",41,4,4,NA,3866,24,122197,1500,122197,1500,3206,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-02,"WY",41,0,2,NA,3911,45,123880,1683,123880,1683,3249,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-03,"WY",41,0,2,NA,3939,28,126105,2225,126105,2225,3290,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-04,"WY",42,1,0,NA,3989,50,127433,1328,127433,1328,3393,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-05,"WY",42,0,0,NA,4006,17,127683,250,127683,250,3404,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-06,"WY",42,0,-4,NA,4032,26,127885,202,127885,202,3416,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-07,"WY",42,0,0,NA,4032,0,129017,1132,129017,1132,3416,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-08,"WY",42,0,0,NA,4103,71,131265,2248,131265,2248,3451,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-09,"WY",42,0,2,NA,4151,48,133372,2107,133372,2107,3484,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-10,"WY",42,0,3,NA,4199,48,135864,2492,135864,2492,3553,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-11,"WY",42,0,3,NA,4264,65,137514,1650,137514,1650,3724,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-12,"WY",42,0,60,NA,4297,33,137815,301,137815,301,3740,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-13,"WY",42,0,-59,NA,4346,49,138053,238,138053,238,3768,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-14,"WY",46,4,2,NA,4392,46,140816,2763,140816,2763,3884,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-15,"WY",46,0,0,NA,4438,46,143315,2499,143315,2499,3925,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-16,"WY",46,0,5,NA,4566,128,145630,2315,145630,2315,3971,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-17,"WY",49,3,1,NA,4652,86,147899,2269,147899,2269,4000,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-18,"WY",49,0,4,NA,4747,95,149449,1550,149449,1550,4044,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-19,"WY",49,0,2,NA,4780,33,149802,353,149802,353,4092,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-20,"WY",49,0,1,NA,4871,91,150076,274,150076,274,4111,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-21,"WY",49,0,4,NA,4944,73,153893,3817,153893,3817,4172,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-22,"WY",49,0,6,NA,5016,72,156980,3087,156980,3087,4230,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-23,"WY",50,1,0,NA,5169,153,159730,2750,159730,2750,4277,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-24,"WY",50,0,2,NA,5305,136,162653,2923,162653,2923,4364,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
2020-09-25,"WY",50,0,1,NA,5420,115,164622,1969,164622,1969,4450,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,9,55.2,"No Restrictions","No Restrictions","Required for Certain Employees"
