date,positive,state,is_predict
7/3/2020,1,TN,Historical
8/3/2020,3,TN,Historical
9/3/2020,3,TN,Historical
10/3/2020,7,TN,Historical
11/3/2020,7,TN,Historical
12/3/2020,18,TN,Historical
13/3/2020,26,TN,Historical
14/3/2020,32,TN,Historical
15/3/2020,39,TN,Historical
16/3/2020,52,TN,Historical
17/3/2020,73,TN,Historical
18/3/2020,98,TN,Historical
19/3/2020,154,TN,Historical
20/3/2020,228,TN,Historical
21/3/2020,371,TN,Historical
22/3/2020,505,TN,Historical
23/3/2020,615,TN,Historical
24/3/2020,667,TN,Historical
25/3/2020,784,TN,Historical
26/3/2020,957,TN,Historical
27/3/2020,1203,TN,Historical
28/3/2020,1373,TN,Historical
29/3/2020,1537,TN,Historical
30/3/2020,1834,TN,Historical
31/3/2020,2239,TN,Historical
1/4/2020,2683,TN,Historical
2/4/2020,2845,TN,Historical
3/4/2020,3067,TN,Historical
4/4/2020,3321,TN,Historical
5/4/2020,3633,TN,Historical
6/4/2020,3802,TN,Historical
7/4/2020,4138,TN,Historical
8/4/2020,4362,TN,Historical
9/4/2020,4634,TN,Historical
10/4/2020,4862,TN,Historical
11/4/2020,5114,TN,Historical
12/4/2020,5308,TN,Historical
13/4/2020,5610,TN,Historical
14/4/2020,5823,TN,Historical
15/4/2020,6079,TN,Historical
16/4/2020,6262,TN,Historical
17/4/2020,6589,TN,Historical
18/4/2020,6762,TN,Historical
19/4/2020,7070,TN,Historical
20/4/2020,7238,TN,Historical
21/4/2020,7394,TN,Historical
22/4/2020,7842,TN,Historical
23/4/2020,8266,TN,Historical
24/4/2020,8726,TN,Historical
25/4/2020,9189,TN,Historical
26/4/2020,9667,TN,Historical
27/4/2020,9918,TN,Historical
28/4/2020,10052,TN,Historical
29/4/2020,10366,TN,Historical
30/4/2020,10735,TN,Historical
1/5/2020,11891,TN,Historical
2/5/2020,12661,TN,Historical
3/5/2020,13177,TN,Historical
4/5/2020,13571,TN,Historical
5/5/2020,13690,TN,Historical
6/5/2020,13938,TN,Historical
7/5/2020,14096,TN,Historical
8/5/2020,14441,TN,Historical
9/5/2020,14768,TN,Historical
10/5/2020,14985,TN,Historical
11/5/2020,15544,TN,Historical
12/5/2020,16111,TN,Historical
13/5/2020,16370,TN,Historical
14/5/2020,16699,TN,Historical
15/5/2020,16970,TN,Historical
16/5/2020,17288,TN,Historical
17/5/2020,17388,TN,Historical
18/5/2020,18011,TN,Historical
19/5/2020,18378,TN,Historical
20/5/2020,18532,TN,Historical
21/5/2020,18961,TN,Historical
22/5/2020,19394,TN,Historical
23/5/2020,19789,TN,Historical
24/5/2020,20145,TN,Historical
25/5/2020,20607,TN,Historical
26/5/2020,20965,TN,Historical
27/5/2020,21306,TN,Historical
28/5/2020,21679,TN,Historical
29/5/2020,22085,TN,Historical
30/5/2020,22566,TN,Historical
31/5/2020,23006,TN,Historical
1/6/2020,23554,TN,Historical
2/6/2020,24375,TN,Historical
3/6/2020,24822,TN,Historical
4/6/2020,25120,TN,Historical
5/6/2020,25520,TN,Historical
6/6/2020,26071,TN,Historical
7/6/2020,26381,TN,Historical
8/6/2020,26944,TN,Historical
9/6/2020,27575,TN,Historical
10/6/2020,28061,TN,Historical
11/6/2020,28538,TN,Historical
12/6/2020,29126,TN,Historical
13/6/2020,29541,TN,Historical
14/6/2020,30432,TN,Historical
15/6/2020,31160,TN,Historical
16/6/2020,31830,TN,Historical
17/6/2020,32143,TN,Historical
18/6/2020,32829,TN,Historical
19/6/2020,34017,TN,Historical
20/6/2020,34446,TN,Historical
21/6/2020,35102,TN,Historical
22/6/2020,35553,TN,Historical
23/6/2020,36303,TN,Historical
24/6/2020,37235,TN,Historical
25/6/2020,38034,TN,Historical
26/6/2020,39444,TN,Historical
27/6/2020,40172,TN,Historical
28/6/2020,40172,TN,Historical
29/6/2020,42297,TN,Historical
30/6/2020,43509,TN,Historical
1/7/2020,45315,TN,Historical
2/7/2020,46890,TN,Historical
3/7/2020,48712,TN,Historical
4/7/2020,50140,TN,Historical
5/7/2020,51431,TN,Historical
6/7/2020,52155,TN,Historical
7/7/2020,53514,TN,Historical
8/7/2020,55986,TN,Historical
9/7/2020,57591,TN,Historical
10/7/2020,59546,TN,Historical
11/7/2020,61006,TN,Historical
12/7/2020,61960,TN,Historical
13/7/2020,65274,TN,Historical
14/7/2020,66788,TN,Historical
15/7/2020,69061,TN,Historical
16/7/2020,71540,TN,Historical
17/7/2020,73819,TN,Historical
18/7/2020,76336,TN,Historical
19/7/2020,78115,TN,Historical
20/7/2020,79754,TN,Historical
21/7/2020,81944,TN,Historical
22/7/2020,84417,TN,Historical
23/7/2020,86987,TN,Historical
24/7/2020,89078,TN,Historical
25/7/2020,90796,TN,Historical
26/7/2020,93936,TN,Historical
27/7/2020,96489,TN,Historical
28/7/2020,99044,TN,Historical
29/7/2020,100822,TN,Historical
30/7/2020,102871,TN,Historical
31/7/2020,105959,TN,Historical
1/8/2020,108184,TN,Historical
2/8/2020,109627,TN,Historical
3/8/2020,110636,TN,Historical
4/8/2020,112441,TN,Historical
5/8/2020,114098,TN,Historical
6/8/2020,116350,TN,Historical
7/8/2020,118782,TN,Historical
8/8/2020,120585,TN,Historical
9/8/2020,122712,TN,Historical
10/8/2020,123914,TN,Historical
11/8/2020,124915,TN,Historical
12/8/2020,126393,TN,Historical
13/8/2020,128511,TN,Historical
14/8/2020,130458,TN,Historical
15/8/2020,131747,TN,Historical
16/8/2020,133708,TN,Historical
17/8/2020,134744,TN,Historical
18/8/2020,135778,TN,Historical
19/8/2020,137800,TN,Historical
20/8/2020,139175,TN,Historical
21/8/2020,140844,TN,Historical
22/8/2020,142083,TN,Historical
23/8/2020,143937,TN,Historical
24/8/2020,144604,TN,Historical
25/8/2020,145417,TN,Historical
26/8/2020,147353,TN,Historical
27/8/2020,149179,TN,Historical
28/8/2020,150815,TN,Historical
29/8/2020,152280,TN,Historical
30/8/2020,153115,TN,Historical
31/8/2020,154933,TN,Historical
1/9/2020,156329,TN,Historical
2/9/2020,157831,TN,Historical
3/9/2020,159546,TN,Historical
4/9/2020,160597,TN,Historical
5/9/2020,162362,TN,Historical
6/9/2020,164126,TN,Historical
7/9/2020,165109,TN,Historical
8/9/2020,165754,TN,Historical
9/9/2020,166587,TN,Historical
10/9/2020,168237,TN,Historical
11/9/2020,169859,TN,Historical
12/9/2020,170891,TN,Historical
13/9/2020,171824,TN,Historical
14/9/2020,174274,TN,Historical
15/9/2020,175231,TN,Historical
16/9/2020,177087,TN,Historical
17/9/2020,178140,TN,Historical
18/9/2020,180497,TN,Historical
19/9/2020,181439,TN,Historical
20/9/2020,183514,TN,Historical
21/9/2020,184409,TN,Historical
22/9/2020,185148,TN,Historical
23/9/2020,186709,TN,Historical
24/9/2020,187544,TN,Historical
25/9/2020,189454,TN,Historical
26/9/2020,190891,TN,Historical
27/9/2020,192995,TN,Historical
28/9/2020,193732,TN,Historical
29/9/2020,194611,TN,Historical
30/9/2020,196139,TN,Historical
1/10/2020,197432,TN,Historical
2/10/2020,198403,TN,Historical
3/10/2020,199595,TN,Historical
4/10/2020,201210,TN,Historical
5/10/2020,203699,TN,Historical
6/10/2020,205375,TN,Historical
7/10/2020,207455,TN,Historical
8/10/2020,209447,TN,Historical
9/10/2020,211003,TN,Historical
10/10/2020,212649,TN,Historical
11/10/2020,214717,TN,Historical
12/10/2020,217682,TN,Historical
13/10/2020,218829,TN,Historical
14/10/2020,220538,TN,Historical
15/10/2020,222827,TN,Historical
16/10/2020,223493,TN,Historical
17/10/2020,226139,TN,Historical
18/10/2020,228744,TN,Historical
19/10/2020,232061,TN,Historical
20/10/2020,233569,TN,Historical
21/10/2020,235861,TN,Historical
22/10/2020,237907,TN,Historical
23/10/2020,241513,TN,Historical
24/10/2020,244087,TN,Historical
25/10/2020,247587,TN,Historical
26/10/2020,249866,TN,Historical
27/10/2020,251774,TN,Historical
28/10/2020,254220,TN,Historical
29/10/2020,256880,TN,Historical
30/10/2020,259488,TN,Historical
31/10/2020,260672,TN,Historical
1/11/2020,261426,TN,Historical
2/11/2020,264587,TN,Historical
3/11/2020,266357,TN,Historical
4/11/2020,269802,TN,Historical
5/11/2020,271771,TN,Historical
6/11/2020,273144,TN,Historical
7/11/2020,278215,TN,Historical
8/11/2020,281851,TN,Historical
9/11/2020,287770,TN,Historical
10/11/2020,289749,TN,Historical
11/11/2020,293381,TN,Historical
12/11/2020,296725,TN,Historical
13/11/2020,300458,TN,Historical
14/11/2020,305120,TN,Historical
15/11/2020,310937,TN,Historical
16/11/2020,318888,TN,Historical
17/11/2020,320729,TN,Historical
18/11/2020,325201,TN,Historical
19/11/2020,328088,TN,Historical
20/11/2020,331532,TN,Historical
21/11/2020,335887,TN,Historical
22/11/2020,340476,TN,Historical
23/11/2020,344550,TN,Historical
24/11/2020,345854,TN,Historical
25/11/2020,347972,TN,Historical
26/11/2020,352376,TN,Historical
27/11/2020,356716,TN,Historical
28/11/2020,363466,TN,Historical
29/11/2020,366518,TN,Historical
30/11/2020,374493,TN,Historical
1/12/2020,380186,TN,Historical
2/12/2020,384285,TN,Historical
3/12/2020,388252,TN,Historical
4/12/2020,392608,TN,Historical
5/12/2020,397522,TN,Historical
6/12/2020,400594,TN,Historical
7/12/2020,408730,TN,Historical
8/12/2020,414749,TN,Historical
9/12/2020,422962,TN,Historical
10/12/2020,428973,TN,Historical
11/12/2020,436262,TN,Historical
12/12/2020,442953,TN,Historical
13/12/2020,454305,TN,Historical
14/12/2020,464264,TN,Historical
15/12/2020,472875,TN,Historical
16/12/2020,484285,TN,Historical
17/12/2020,493230,TN,Historical
18/12/2020,503651,TN,Historical
19/12/2020,503651,TN,Historical
20/12/2020,519687,TN,Historical
21/12/2020,529578,TN,Historical
22/12/2020,534019,TN,Historical
23/12/2020,541240,TN,Historical
24/12/2020,546497,TN,Historical
25/12/2020,546497,TN,Historical
26/12/2020,560892,TN,Historical
27/12/2020,564080,TN,Historical
28/12/2020,567792,TN,Historical
29/12/2020,572589,TN,Historical
30/12/2020,580809,TN,Historical
31/12/2020,586802,TN,Historical
1/1/2021,586802,TN,Historical
2/1/2021,604132,TN,Historical
3/1/2021,608297,TN,Historical
4/1/2021,612250,TN,Historical
5/1/2021,617649,TN,Historical
6/1/2021,625237,TN,Historical
7/1/2021,634237,TN,Historical
8/1/2021,640606,TN,Historical
9/1/2021,646450,TN,Historical
10/1/2021,653869,TN,Historical
11/1/2021,657396,TN,Historical
12/1/2021,660874,TN,Historical
13/1/2021,665499,TN,Historical
14/1/2021,670482,TN,Historical
15/1/2021,676039,TN,Historical
16/1/2021,680847,TN,Historical
17/1/2021,685321,TN,Historical
18/1/2021,687751,TN,Historical
19/1/2021,689808,TN,Historical
20/1/2021,694291,TN,Historical
21/1/2021,697783,TN,Historical
22/1/2021,701847,TN,Historical
23/1/2021,705876,TN,Historical
24/1/2021,708717,TN,Historical
25/1/2021,710427,TN,Historical
26/1/2021,712406,TN,Historical
27/1/2021,715806,TN,Historical
28/1/2021,717583,TN,Historical
29/1/2021,722491,TN,Historical
30/1/2021,724742,TN,Historical
31/1/2021,727861,TN,Historical
1/2/2021,729187,TN,Historical
2/2/2021,731360,TN,Historical
3/2/2021,733216,TN,Historical
4/2/2021,736370,TN,Historical
5/2/2021,739031,TN,Historical
6/2/2021,742213,TN,Historical
7/2/2021,744600,TN,Historical
8/2/2021,745826,TN,Historical
9/2/2021,748639.0542,TN,Predicted
10/2/2021,751171.3589,TN,Predicted
11/2/2021,753534.2747,TN,Predicted
12/2/2021,755897.1904,TN,Predicted
13/2/2021,758260.1062,TN,Predicted
14/2/2021,760623.022,TN,Predicted
15/2/2021,762985.9377,TN,Predicted
16/2/2021,765348.8535,TN,Predicted
17/2/2021,767711.7693,TN,Predicted
18/2/2021,770074.685,TN,Predicted
19/2/2021,772437.6008,TN,Predicted
20/2/2021,774800.5165,TN,Predicted
21/2/2021,777163.4323,TN,Predicted
22/2/2021,779526.3481,TN,Predicted
23/2/2021,781889.2638,TN,Predicted
24/2/2021,784252.1796,TN,Predicted
25/2/2021,786615.0954,TN,Predicted
26/2/2021,788978.0111,TN,Predicted
27/2/2021,791340.9269,TN,Predicted
28/2/2021,793703.8426,TN,Predicted
1/3/2021,796066.7584,TN,Predicted
2/3/2021,798429.6742,TN,Predicted
3/3/2021,800792.5899,TN,Predicted
4/3/2021,803155.5057,TN,Predicted
5/3/2021,805518.4215,TN,Predicted
6/3/2021,807881.3372,TN,Predicted
7/3/2021,810244.253,TN,Predicted
8/3/2021,812607.1687,TN,Predicted
9/3/2021,814970.0845,TN,Predicted
10/3/2021,817333.0003,TN,Predicted
11/3/2021,819695.916,TN,Predicted
12/3/2021,822058.8318,TN,Predicted
13/3/2021,824421.7476,TN,Predicted
14/3/2021,826784.6633,TN,Predicted
15/3/2021,829147.5791,TN,Predicted
16/3/2021,831510.4948,TN,Predicted
17/3/2021,833873.4106,TN,Predicted
18/3/2021,836236.3264,TN,Predicted
19/3/2021,838599.2421,TN,Predicted
20/3/2021,840962.1579,TN,Predicted
21/3/2021,843325.0737,TN,Predicted
22/3/2021,845687.9894,TN,Predicted
23/3/2021,848050.9052,TN,Predicted
24/3/2021,850413.8209,TN,Predicted
25/3/2021,852776.7367,TN,Predicted
26/3/2021,855139.6525,TN,Predicted
27/3/2021,857502.5682,TN,Predicted
28/3/2021,859865.484,TN,Predicted
29/3/2021,862228.3998,TN,Predicted
30/3/2021,864591.3155,TN,Predicted
31/3/2021,866954.2313,TN,Predicted
1/4/2021,869317.147,TN,Predicted
2/4/2021,871680.0628,TN,Predicted
3/4/2021,874042.9786,TN,Predicted
4/4/2021,876405.8943,TN,Predicted
5/4/2021,878768.8101,TN,Predicted
6/4/2021,881131.7259,TN,Predicted
7/4/2021,883494.6416,TN,Predicted
8/4/2021,885857.5574,TN,Predicted
9/4/2021,888220.4731,TN,Predicted
10/4/2021,890583.3889,TN,Predicted
11/4/2021,892946.3047,TN,Predicted
12/4/2021,895309.2204,TN,Predicted
13/4/2021,897672.1362,TN,Predicted
14/4/2021,900035.052,TN,Predicted
15/4/2021,902397.9677,TN,Predicted
16/4/2021,904760.8835,TN,Predicted
17/4/2021,907123.7992,TN,Predicted
18/4/2021,909486.715,TN,Predicted
19/4/2021,911849.6308,TN,Predicted
20/4/2021,914212.5465,TN,Predicted
21/4/2021,916575.4623,TN,Predicted
22/4/2021,918938.3781,TN,Predicted
23/4/2021,921301.2938,TN,Predicted
24/4/2021,923664.2096,TN,Predicted
25/4/2021,926027.1253,TN,Predicted
26/4/2021,928390.0411,TN,Predicted
27/4/2021,930752.9569,TN,Predicted
28/4/2021,933115.8726,TN,Predicted
29/4/2021,935478.7884,TN,Predicted
30/4/2021,937841.7042,TN,Predicted
1/5/2021,940204.6199,TN,Predicted
2/5/2021,942567.5357,TN,Predicted
3/5/2021,944930.4514,TN,Predicted
4/5/2021,947293.3672,TN,Predicted
5/5/2021,949656.283,TN,Predicted
6/5/2021,952019.1987,TN,Predicted
7/5/2021,954382.1145,TN,Predicted
8/5/2021,956745.0303,TN,Predicted
9/5/2021,959107.946,TN,Predicted
10/5/2021,961470.8618,TN,Predicted
11/5/2021,963833.7775,TN,Predicted
12/5/2021,966196.6933,TN,Predicted
13/5/2021,968559.6091,TN,Predicted
14/5/2021,970922.5248,TN,Predicted
15/5/2021,973285.4406,TN,Predicted
16/5/2021,975648.3564,TN,Predicted
17/5/2021,978011.2721,TN,Predicted
18/5/2021,980374.1879,TN,Predicted
19/5/2021,982737.1036,TN,Predicted
20/5/2021,985100.0194,TN,Predicted
21/5/2021,987462.9352,TN,Predicted
22/5/2021,989825.8509,TN,Predicted
23/5/2021,992188.7667,TN,Predicted
24/5/2021,994551.6825,TN,Predicted
25/5/2021,996914.5982,TN,Predicted
26/5/2021,999277.514,TN,Predicted
27/5/2021,1001640.43,TN,Predicted
28/5/2021,1004003.346,TN,Predicted
29/5/2021,1006366.261,TN,Predicted
30/5/2021,1008729.177,TN,Predicted
31/5/2021,1011092.093,TN,Predicted
1/6/2021,1013455.009,TN,Predicted
2/6/2021,1015817.924,TN,Predicted
3/6/2021,1018180.84,TN,Predicted
4/6/2021,1020543.756,TN,Predicted
5/6/2021,1022906.672,TN,Predicted
6/6/2021,1025269.587,TN,Predicted
7/6/2021,1027632.503,TN,Predicted
8/6/2021,1029995.419,TN,Predicted
9/6/2021,1032358.335,TN,Predicted
10/6/2021,1034721.25,TN,Predicted
11/6/2021,1037084.166,TN,Predicted
12/6/2021,1039447.082,TN,Predicted
13/6/2021,1041809.998,TN,Predicted
14/6/2021,1044172.913,TN,Predicted
15/6/2021,1046535.829,TN,Predicted
16/6/2021,1048898.745,TN,Predicted
17/6/2021,1051261.661,TN,Predicted
18/6/2021,1053624.577,TN,Predicted
19/6/2021,1055987.492,TN,Predicted
20/6/2021,1058350.408,TN,Predicted
21/6/2021,1060713.324,TN,Predicted
22/6/2021,1063076.24,TN,Predicted
23/6/2021,1065439.155,TN,Predicted
24/6/2021,1067802.071,TN,Predicted
25/6/2021,1070164.987,TN,Predicted
26/6/2021,1072527.903,TN,Predicted
27/6/2021,1074890.818,TN,Predicted
28/6/2021,1077253.734,TN,Predicted
29/6/2021,1079616.65,TN,Predicted
30/6/2021,1081979.566,TN,Predicted
1/7/2021,1084342.481,TN,Predicted
2/7/2021,1086705.397,TN,Predicted
3/7/2021,1089068.313,TN,Predicted
4/7/2021,1091431.229,TN,Predicted
5/7/2021,1093794.144,TN,Predicted
6/7/2021,1096157.06,TN,Predicted
7/7/2021,1098519.976,TN,Predicted
8/7/2021,1100882.892,TN,Predicted
9/7/2021,1103245.808,TN,Predicted
10/7/2021,1105608.723,TN,Predicted
11/7/2021,1107971.639,TN,Predicted
12/7/2021,1110334.555,TN,Predicted
13/7/2021,1112697.471,TN,Predicted
14/7/2021,1115060.386,TN,Predicted
15/7/2021,1117423.302,TN,Predicted
16/7/2021,1119786.218,TN,Predicted
17/7/2021,1122149.134,TN,Predicted
18/7/2021,1124512.049,TN,Predicted
19/7/2021,1126874.965,TN,Predicted
20/7/2021,1129237.881,TN,Predicted
21/7/2021,1131600.797,TN,Predicted
22/7/2021,1133963.712,TN,Predicted
23/7/2021,1136326.628,TN,Predicted
24/7/2021,1138689.544,TN,Predicted
25/7/2021,1141052.46,TN,Predicted
26/7/2021,1143415.375,TN,Predicted
27/7/2021,1145778.291,TN,Predicted
28/7/2021,1148141.207,TN,Predicted
29/7/2021,1150504.123,TN,Predicted
30/7/2021,1152867.039,TN,Predicted
31/7/2021,1155229.954,TN,Predicted
1/8/2021,1157592.87,TN,Predicted
2/8/2021,1159955.786,TN,Predicted
3/8/2021,1162318.702,TN,Predicted
4/8/2021,1164681.617,TN,Predicted
5/8/2021,1167044.533,TN,Predicted
6/8/2021,1169407.449,TN,Predicted
7/8/2021,1171770.365,TN,Predicted
8/8/2021,1174133.28,TN,Predicted
9/8/2021,1176496.196,TN,Predicted
10/8/2021,1178859.112,TN,Predicted
11/8/2021,1181222.028,TN,Predicted
12/8/2021,1183584.943,TN,Predicted
13/8/2021,1185947.859,TN,Predicted
14/8/2021,1188310.775,TN,Predicted
15/8/2021,1190673.691,TN,Predicted
16/8/2021,1193036.607,TN,Predicted
17/8/2021,1195399.522,TN,Predicted
18/8/2021,1197762.438,TN,Predicted
19/8/2021,1200125.354,TN,Predicted
20/8/2021,1202488.27,TN,Predicted
21/8/2021,1204851.185,TN,Predicted
22/8/2021,1207214.101,TN,Predicted
23/8/2021,1209577.017,TN,Predicted
24/8/2021,1211939.933,TN,Predicted
25/8/2021,1214302.848,TN,Predicted
26/8/2021,1216665.764,TN,Predicted
27/8/2021,1219028.68,TN,Predicted
28/8/2021,1221391.596,TN,Predicted
29/8/2021,1223754.511,TN,Predicted
30/8/2021,1226117.427,TN,Predicted
31/8/2021,1228480.343,TN,Predicted
1/9/2021,1230843.259,TN,Predicted
2/9/2021,1233206.174,TN,Predicted
3/9/2021,1235569.09,TN,Predicted
4/9/2021,1237932.006,TN,Predicted
5/9/2021,1240294.922,TN,Predicted
6/9/2021,1242657.838,TN,Predicted
7/9/2021,1245020.753,TN,Predicted
8/9/2021,1247383.669,TN,Predicted
9/9/2021,1249746.585,TN,Predicted
10/9/2021,1252109.501,TN,Predicted
11/9/2021,1254472.416,TN,Predicted
12/9/2021,1256835.332,TN,Predicted
13/9/2021,1259198.248,TN,Predicted
14/9/2021,1261561.164,TN,Predicted
15/9/2021,1263924.079,TN,Predicted
16/9/2021,1266286.995,TN,Predicted
17/9/2021,1268649.911,TN,Predicted
18/9/2021,1271012.827,TN,Predicted
19/9/2021,1273375.742,TN,Predicted
20/9/2021,1275738.658,TN,Predicted
21/9/2021,1278101.574,TN,Predicted
22/9/2021,1280464.49,TN,Predicted
23/9/2021,1282827.405,TN,Predicted
24/9/2021,1285190.321,TN,Predicted
25/9/2021,1287553.237,TN,Predicted
26/9/2021,1289916.153,TN,Predicted
27/9/2021,1292279.069,TN,Predicted
28/9/2021,1294641.984,TN,Predicted
29/9/2021,1297004.9,TN,Predicted
30/9/2021,1299367.816,TN,Predicted
1/10/2021,1301730.732,TN,Predicted
2/10/2021,1304093.647,TN,Predicted
3/10/2021,1306456.563,TN,Predicted
4/10/2021,1308819.479,TN,Predicted
5/10/2021,1311182.395,TN,Predicted
6/10/2021,1313545.31,TN,Predicted
7/10/2021,1315908.226,TN,Predicted
8/10/2021,1318271.142,TN,Predicted
9/10/2021,1320634.058,TN,Predicted
10/10/2021,1322996.973,TN,Predicted
11/10/2021,1325359.889,TN,Predicted
12/10/2021,1327722.805,TN,Predicted
13/10/2021,1330085.721,TN,Predicted
14/10/2021,1332448.636,TN,Predicted
15/10/2021,1334811.552,TN,Predicted
16/10/2021,1337174.468,TN,Predicted
17/10/2021,1339537.384,TN,Predicted
18/10/2021,1341900.3,TN,Predicted
19/10/2021,1344263.215,TN,Predicted
20/10/2021,1346626.131,TN,Predicted
21/10/2021,1348989.047,TN,Predicted
22/10/2021,1351351.963,TN,Predicted
23/10/2021,1353714.878,TN,Predicted
24/10/2021,1356077.794,TN,Predicted
25/10/2021,1358440.71,TN,Predicted
26/10/2021,1360803.626,TN,Predicted
27/10/2021,1363166.541,TN,Predicted
28/10/2021,1365529.457,TN,Predicted
29/10/2021,1367892.373,TN,Predicted
30/10/2021,1370255.289,TN,Predicted
31/10/2021,1372618.204,TN,Predicted
1/11/2021,1374981.12,TN,Predicted
2/11/2021,1377344.036,TN,Predicted
3/11/2021,1379706.952,TN,Predicted
4/11/2021,1382069.868,TN,Predicted
5/11/2021,1384432.783,TN,Predicted
6/11/2021,1386795.699,TN,Predicted
7/11/2021,1389158.615,TN,Predicted
8/11/2021,1391521.531,TN,Predicted
9/11/2021,1393884.446,TN,Predicted
10/11/2021,1396247.362,TN,Predicted
11/11/2021,1398610.278,TN,Predicted
12/11/2021,1400973.194,TN,Predicted
